,District,School,City,State,Latitude,Longitude
48494,Burnsville Public School District,Burnsville Area Learning Center,Eagan,Minnesota,44.80467,-93.21782
48496,Burnsville Public School District,Burnsville Extended Day Program,Eagan,Minnesota,44.80467,-93.21782
48497,Burnsville Public School District,Anthony Louis Day Treatment Center,Burnsville,Minnesota,44.78559,-93.2524
48498,Burnsville Public School District,Bes Transition Program,Eagan,Minnesota,44.80467,-93.21782
48499,Burnsville Public School District,Bes Virtual Learning Academy,Burnsville,Minnesota,44.80267,-93.23391
48501,Butterfield Public School District,Butterfield Secondary,Butterfield,Minnesota,43.95895,-94.79114
48503,Byron Public School District,Byron High School,Byron,Minnesota,44.03252,-92.65574
48507,Caledonia Public School District,Caledonia Senior High,Caledonia,Minnesota,43.6348,-91.5084
48510,Cambridge-Isanti Public School Dist,Cambridge-Isanti High,Cambridge,Minnesota,45.5788,-93.2288
48513,Cambridge-Isanti Public School Dist,Mn Center,Isanti,Minnesota,45.49295,-93.26143
48515,Cambridge-Isanti Public School Dist,Rum River South,Cambridge,Minnesota,45.57929,-93.22081
48516,Cambridge-Isanti Public School Dist,Mn Extended Treatment Options,Cambridge,Minnesota,45.56018,-93.23504
48518,Campbell-Tintah Public School Dist.,Campbell-Tintah Secondary,Campbell,Minnesota,46.09662,-96.40531
48520,Canby Public School District,Canby Secondary,Canby,Minnesota,44.71044,-96.27867
48522,Cannon Falls Public School District,Cannon Falls Sec.,Cannon Falls,Minnesota,44.51106,-92.89074
48523,Carlton Public School District,Carlton Secondary,Carlton,Minnesota,46.66512,-92.42172
48525,Carlton Public School District,Mash-Ka-Wisen,Carlton,Minnesota,46.6486,-92.4534
48527,Cass Lake-Bena Public Schools,Cass Lake-Bena Secondary,Cass Lake,Minnesota,47.35742,-94.62029
48528,Cass Lake-Bena Public Schools,Cass Lake-Bena Area Lrng. Cntr.,Cass Lake,Minnesota,47.3794,-94.6029
48530,Cass Lake-Bena Public Schools,Cass Lake-Bena Targeted Services,Cass Lake,Minnesota,47.3794,-94.6029
48531,Centennial  Public School District,Early Childhood Center,Circle Pines,Minnesota,45.15305,-93.15046
48532,Centennial  Public School District,Pines School,Lino Lakes,Minnesota,45.17848,-93.1225
48535,Centennial  Public School District,Centennial Senior,Circle Pines,Minnesota,45.15305,-93.15046
48538,Centennial  Public School District,Centennial Area Learning Center,Circle Pines,Minnesota,45.14035,-93.16166
48541,Centennial  Public School District,Centennial Targeted Services,Circle Pines,Minnesota,45.14035,-93.16166
48543,Chaska Public School District,Chaska High,Chaska,Minnesota,44.82597,-93.59067
48547,Chaska Public School District,Chaska Early Childhood Center,Chaska,Minnesota,44.82538,-93.60862
48548,Chaska Public School District,Unique Learners,Chaska,Minnesota,44.84457,-93.59467
48553,Chaska Public School District,Pioneer Ridge Freshmen Center,Chaska,Minnesota,44.82282,-93.57594
48555,Chatfield Public Schools,Chosen Valley Secondary,Chatfield,Minnesota,43.85274,-92.18989
48557,Franconia Public School District,Franconia School Record,Franconia,Minnesota,45.3764,-92.7288
48559,Chisholm Public School District,Chisholm Secondary,Chisholm,Minnesota,47.48541,-92.88447
48561,Chokio-Alberta Public School Dist.,Chokio-Alberta Secondary,Alberta,Minnesota,45.5496,-96.0516
48563,City Academy,City Academy,St. Paul,Minnesota,44.96932,-93.07652
48565,Cleveland Public School District,Cleveland Secondary,Cleveland,Minnesota,44.32306,-93.83459
48566,Climax Public School District,Climax Secondary,Climax,Minnesota,47.60775,-96.81326
48570,Cloquet Public School District,Cloquet Senior,Cloquet,Minnesota,46.70871,-92.44393
48572,Cloquet Public School District,Cloquet Area Alt. Ed. Programs,Cloquet,Minnesota,46.71767,-92.44893
48573,Cloquet Public School District,Cloquet Early Childhood Education,Cloquet,Minnesota,46.71776,-92.45837
48574,Cloquet Public School District,Shared Time,Cloquet,Minnesota,46.71776,-92.45837
48575,Cloquet Public School District,Cloquet Area Alternative,Cloquet,Minnesota,46.71767,-92.44893
48576,Cloquet Public School District,Non-Residental Care & Treatment,Cloquet,Minnesota,46.71767,-92.44893
48580,Rocori Public School District,Rocori Senior High,Cold Spring,Minnesota,45.46626,-94.42662
48585,Greenway Public School District,Greenway Senior High,Coleraine,Minnesota,47.28839,-93.42488
48586,Columbia Heights Public School Dist,Early Childhood,Columbia Heights,Minnesota,45.0566,-93.2388
48588,Columbia Heights Public School Dist,Columbia Heights Senior High,Columbia Heights,Minnesota,45.05667,-93.24006
48593,Comfrey Public School District,Comfrey Secondary,Comfrey,Minnesota,44.10888,-94.9077
48594,Comfrey Public School District,Hoffman Center,Comfrey,Minnesota,44.10933,-94.90551
48595,Cromwell-Wright Public Schools,Cromwell-Wright Secondary,Cromwell,Minnesota,46.67959,-92.88416
48597,Crookston Public School District,Crookston Secondary,Crookston,Minnesota,47.78947,-96.60374
48600,Crookston Public School District,New Paths Area Learning Center,Crookston,Minnesota,47.77575,-96.60527
48601,Crookston Public School District,Red River Juvenile Center,Crookston,Minnesota,47.77136,-96.62394
48605,Crosby-Ironton Public School Dist.,Crosby-Ironton Secondary,Crosby,Minnesota,46.47813,-93.96558
48606,Crosby-Ironton Public School Dist.,Range Area Alternative Program,Crosby,Minnesota,46.47813,-93.96558
48610,Dassel-Cokato Public School Dist.,Dassel-Cokato Senior High,Cokato,Minnesota,45.08257,-94.23627
48612,Dassel-Cokato Public School Dist.,Dassel-Cokato Alternative Ctr.,Cokato,Minnesota,45.08256,-94.23652
48613,Dassel-Cokato Public School Dist.,Dassel-Cokato Targeted Services,Cokato,Minnesota,45.08256,-94.23652
48615,Dawson-Boyd Public School District,Dawson-Boyd Secondary,Dawson,Minnesota,44.93001,-96.0579
48616,Deer River Public School District,Deer River Secondary,Deer River,Minnesota,47.3339,-93.79502
48621,Delano Public School District,Delano Senior High,Delano,Minnesota,45.04296,-93.77697
48622,Detroit Lakes Public School Dist.,Detroit Lakes Alternative Prog.,Detroit Lakes,Minnesota,46.81815,-95.85001
48624,Detroit Lakes Public School Dist.,Detroit Lakes Senior High,Detroit Lakes,Minnesota,46.8089,-95.83905
48628,Detroit Lakes Public School Dist.,Lincoln Community Education,Detroit Lakes,Minnesota,46.8111,-95.84352
48630,Detroit Lakes Public School Dist.,Detroit Lakes Area Learning Center,Detroit Lakes,Minnesota,46.81815,-95.85001
48631,Detroit Lakes Public School Dist.,Rossman Targeted Services,Detroit Lakes,Minnesota,46.81884,-95.84776
48632,Detroit Lakes Public School Dist.,Roosevelt Targeted Services,Detroit Lakes,Minnesota,46.81884,-95.84776
48633,Detroit Lakes Public School Dist.,Callaway Targeted Services,Detroit Lakes,Minnesota,46.81884,-95.84776
48634,Detroit Lakes Public School Dist.,Detroit Lakes Mid. Sch. Target Svc.,Detroit Lakes,Minnesota,46.8218,-95.8301
48635,Detroit Lakes Public School Dist.,Frazee Targeted Services,Detroit Lakes,Minnesota,46.81884,-95.84776
48638,Dilworth-Glyndon-Felton,Dilworth-Glyndon-Felton Senior High,Glyndon,Minnesota,46.8716,-96.58065
48640,Dover-Eyota Public School District,Dover-Eyota Secondary,Eyota,Minnesota,43.98256,-92.2289
48643,Duluth Public School District,Central Secondary,Duluth,Minnesota,46.79929,-92.11519
48646,Duluth Public School District,Denfeld Senior High,Duluth,Minnesota,46.74833,-92.15778
48647,Duluth Public School District,East Senior High,Duluth,Minnesota,46.81723,-92.06615
48660,Duluth Public School District,Merritt Creek Academy,Duluth,Minnesota,46.75546,-92.15732
48661,Duluth Public School District,Unity High School,Duluth,Minnesota,46.78916,-92.09904
48662,Duluth Public School District,Secondary Technical Center,Duluth,Minnesota,46.79929,-92.11517
48663,Duluth Public School District,Chester Creek Academy,Duluth,Minnesota,46.81485,-92.09328
48664,Duluth Public School District,Woodland Hills Academy,Duluth,Minnesota,46.84979,-92.08501
48665,Duluth Public School District,Chisholm House Program,Duluth,Minnesota,46.84979,-92.08501
48666,Duluth Public School District,Homebound Special Education Program,Duluth,Minnesota,46.78916,-92.09904
48667,Duluth Public School District,Arrowhead Juvenile Center,Duluth,Minnesota,46.81544,-92.12869
48668,Duluth Public School District,St. Luke'S Hospital,Duluth,Minnesota,46.78916,-92.09904
48669,Duluth Public School District,Miller-Dwan Cd,Duluth,Minnesota,46.78916,-92.09904
48670,Duluth Public School District,Miller-Dwan Adoc,Duluth,Minnesota,46.78916,-92.09904
48671,Duluth Public School District,Pathways/Teen Parent Program,Duluth,Minnesota,46.78916,-92.09904
48672,Duluth Public School District,Duluth Area Learning Center,Duluth,Minnesota,46.7881,-92.09997
48673,Duluth Public School District,Merritt Day Treatment,Duluth,Minnesota,46.75289,-92.15322
48674,Duluth Public School District,Special Ed. N.P.,Duluth,Minnesota,46.78916,-92.09904
48675,Duluth Public School District,Early Childhood Special Education,Duluth,Minnesota,46.81182,-92.14168
48676,Duluth Public School District,Homebound Regular Education Program,Duluth,Minnesota,46.78916,-92.09904
48677,Duluth Public School District,Duluth Excell Targeted Services,Duluth,Minnesota,46.7881,-92.09997
48679,Duluth Public School District,Duluth Online Program,Duluth,Minnesota,46.78916,-92.09904
48680,Duluth Public School District,Duluth Targeted Services,Duluth,Minnesota,46.7881,-92.09997
48684,East Central School District,East Central Senior Secondary,Finlayson,Minnesota,46.12184,-92.87171
48685,East Central School District,Sandstone St. Croix,Sandstone,Minnesota,46.1266,-92.87173
48686,East Central School District,Crossroads Area Learning Center,Sandstone,Minnesota,46.1381,-92.865
48689,East Grand Forks Public School Dist,East Grand Forks Senior High,East Grand Forks,Minnesota,47.93862,-97.02435
48692,Eden Valley-Watkins School District,Eden Valley Secondary,Eden Valley,Minnesota,45.32257,-94.54537
48695,Edgerton Public School District,Edgerton Secondary,Edgerton,Minnesota,43.83324,-96.02079
48700,Edina Public School District,Edina Senior High,Edina,Minnesota,44.88047,-93.37322
48703,Edina Public School District,Early Childhood Special Ed,Edina,Minnesota,44.90011,-93.3495
48706,Edina Public School District,Special Ed-Non Public,Edina,Minnesota,44.90011,-93.3495
48717,Elk River Public School District,Ivan Sand Community School-Day,Elk River,Minnesota,45.31156,-93.57552
48720,Elk River Public School District,Zimmerman Sec.,Zimmerman,Minnesota,45.44179,-93.59357
48723,Elk River Public School District,Zimmerman High School,Zimmerman,Minnesota,45.44179,-93.59357
48726,Elk River Public School District,Ivan Sand Community School- Is,Elk River,Minnesota,45.31156,-93.57552
48727,Elk River Public School District,Ivan Sand Community School Night,Elk River,Minnesota,45.31156,-93.57552
48728,Elk River Public School District,Ivan Sand Community School Summer,Elk River,Minnesota,45.31156,-93.57552
48732,Elk River Public School District,Rogers Senior High,Rogers,Minnesota,45.21043,-93.54642
48733,Elk River Public School District,Handke Family Center,Elk River,Minnesota,45.30449,-93.57679
48738,Ely Public School District,Memorial Secondary,Ely,Minnesota,47.90124,-91.85798
48740,Evansville Public School District,Evansville Secondary,Evansville,Minnesota,46.00639,-95.68742
48746,Minnetonka Public School District,Minnetonka Senior High,Minnetonka,Minnesota,44.91055,-93.51299
48749,Minnetonka Public School District,Deephaven Education Center,Excelsior,Minnesota,44.92219,-93.52319
48750,Minnetonka Public School District,Shared Time Reporting,Minnetonka,Minnesota,44.90212,-93.50987
48753,Faribault Public School District,Faribault Senior High,Faribault,Minnesota,44.28689,-93.2825
48756,Faribault Public School District,Faribault Area Learning Center,Faribault,Minnesota,44.31935,-93.27042
48757,Faribault Public School District,Faribault Special Education Office,Faribault,Minnesota,44.31935,-93.27042
48759,Faribault Public School District,Faribault Targeted Services,Faribault,Minnesota,44.26884,-93.27274
48761,Faribault Public School District,Early Childhood Family Education,Faribault,Minnesota,44.30059,-93.27456
48762,Faribault Public School District,Faribault Day School Alc,Faribault,Minnesota,44.31935,-93.27042
48763,Faribault Public School District,Rice County Day Treatment Center,Faribault,Minnesota,44.2904,-93.29
48764,Faribault Public School District,Secondary Area Learning Cntr Summer,Faribault,Minnesota,44.31935,-93.27042
48766,Farmington Public School District,Farmington Senior High,Farmington,Minnesota,44.64103,-93.15823
48771,Farmington Public School District,Dakota Prairie Area Learning Center,Farmington,Minnesota,44.64103,-93.15823
48774,Farmington Public School District,Dakota Prairie Targeted Services,Farmington,Minnesota,44.64798,-93.16873
48777,Fergus Falls Public School District,Fergus Falls Senior High,Fergus Falls,Minnesota,46.28885,-96.06836
48779,Fergus Falls Public School District,Fergus Falls Alternative Program,Fergus Falls,Minnesota,46.29666,-96.08051
48780,Fergus Falls Public School District,Fergus Falls Midddle,Fergus Falls,Minnesota,46.28946,-96.06415
48781,Fergus Falls Public School District,H.A.R.T. Program,Fergus Falls,Minnesota,46.2841,-96.0745
48783,Fertile-Beltrami School District,Fertile-Beltrami Secondary,Fertile,Minnesota,47.53516,-96.28025
48784,Fisher Public School District,Fisher Secondary,Fisher,Minnesota,47.79764,-96.7943
48787,Floodwood Public School District,Floodwood Secondary,Floodwood,Minnesota,46.92977,-92.91486
48788,Floodwood Public School District,Floodwood Alt. Learning Program,Floodwood,Minnesota,46.92977,-92.91486
48790,Foley Public School District,Foley Senior High,Foley,Minnesota,45.66969,-93.90962
48795,Forest Lake Public School District,Forest Lake Senior High,Forest Lake,Minnesota,45.25997,-92.98023
48800,Forest Lake Public School District,Southwest Jr.,Forest Lake,Minnesota,45.27031,-92.9959
48802,Forest Lake Public School District,Forest Lake Area Learning Center,Forest Lake,Minnesota,45.27685,-92.98865
48803,Forest Lake Public School District,Early Childhood Special Education,Forest Lake,Minnesota,45.27685,-92.98865
48805,Forest Lake Public School District,Forest Lake Fairview School,Forest Lake,Minnesota,45.26838,-92.97997
48806,Forest Lake Public School District,Forest Lake Targeted Services,Forest Lake,Minnesota,45.27685,-92.98865
48807,Forest Lake Public School District,Town Square Center,Forest Lake,Minnesota,45.2794,-92.98476
48808,Forest Lake Public School District,Lakes Ed. Center,Forest Lake,Minnesota,45.26856,-92.98167
48809,Fosston Public School District,Fosston Secondary,Fosston,Minnesota,47.57504,-95.74895
48811,Frazee-Vergas Public School Dist.,Frazee Secondary,Frazee,Minnesota,46.72884,-95.69927
48814,Fridley Public School District,Fridley Senior High,Fridley,Minnesota,45.07647,-93.25191
48817,Fridley Public School District,Transitions School,Fridley,Minnesota,45.0752,-93.2548
48818,Fridley Public School District,Fridley Moore Lake Alternative,Fridley,Minnesota,45.0752,-93.2548
48820,Fridley Public School District,Fridley Targeted Services,Fridley,Minnesota,45.0768,-93.25193
48822,Fulda Public School District,Fulda Secondary,Fulda,Minnesota,43.8733,-95.6062
48823,Fulda Public School District,Praxis Program,Fulda,Minnesota,43.86743,-95.60201
48825,G.F.W.,G.F.W. Mid.,Fairfax,Minnesota,44.5326,-94.72331
48826,G.F.W.,G.F.W. Sr.,Winthrop,Minnesota,44.5419,-94.3644
48828,Goodhue Public School District,Goodhue Secondary,Goodhue,Minnesota,44.40127,-92.62824
48830,Goodridge Public School District,Goodridge Secondary,Goodridge,Minnesota,48.074,-95.7294
48832,Granada Huntley-East Chain #2536,Granada-Huntley East Chain Sec.,Granada,Minnesota,43.69774,-94.34621
48833,Cook County Public Schools,Cook County Senior High,Grand Marais,Minnesota,47.75584,-90.33491
48837,Cook County Public Schools,Cook County Alternative,Grand Marais,Minnesota,47.8886,-90.3649
48841,Grand Meadow Public School District,Grand Meadow Senior High,Grand Meadow,Minnesota,43.73946,-92.53627
48844,Grand Rapids Public School District,Early Childhood Family Ed,Grand Rapids,Minnesota,47.22812,-93.52395
48845,Grand Rapids Public School District,Grand Rapids Early Childhood Center,Grand Rapids,Minnesota,47.21923,-93.5256
48850,Grand Rapids Public School District,Success Program,Grand Rapids,Minnesota,47.2405,-93.52983
48851,Grand Rapids Public School District,Thistledew,Togo,Minnesota,47.78024,-93.21945
48852,Grand Rapids Public School District,Bigfork Secondary,Bigfork,Minnesota,47.6884,-93.6011
48853,Grand Rapids Public School District,Grand Rapids Senior High,Grand Rapids,Minnesota,47.24978,-93.53948
48856,Grand Rapids Public School District,Grand Rapids Area Learning Center,Grand Rapids,Minnesota,47.21197,-93.51842
